age,gender,height_cm,weight_kg,activity_level,Mod_act,Vig_act,bmi,bmi_category,fitness_goal,bmr,activity_multiplier,tdee,gender_encoded,workout_template_id,nutrition_template_id
64,Female,160.0,53.5,Low Activity,2.0,0.0,20.898437499999996,Normal,Fat Loss,1160.8674999999998,1.29,1497.519075,1,1.0,1.0
26,Male,154.9,63.5,High Activity,80.0,20.0,26.46493854091083,Overweight,Fat Loss,1534.8346000000001,1.81,2778.050626,0,3.0,2.0
23,Female,172.7,59.0,High Activity,20.0,7.0,19.78186968173654,Normal,Fat Loss,1428.6006,1.81,2585.767086,1,3.0,1.0
65,Female,170.2,80.7,Low Activity,2.0,0.0,27.858287961491357,Overweight,Fat Loss,1439.6555,1.29,1857.1555950000002,1,1.0,2.0
49,Female,172.7,72.6,Moderate Activity,4.0,0.0,24.34175828634022,Normal,Fat Loss,1441.7797999999998,1.55,2234.7586899999997,1,2.0,1.0
33,Female,162.6,54.4,Low Activity,0.0,0.0,20.575851514972715,Normal,Fat Loss,1311.4745999999998,1.29,1691.8022339999998,1,1.0,1.0
58,Female,167.6,61.2,High Activity,28.0,8.0,21.787299001486666,Normal,Fat Loss,1281.5942,1.81,2319.6855020000003,1,3.0,1.0
48,Female,172.7,95.3,High Activity,5.0,0.0,31.952748824906653,Obese,Fat Loss,1656.0167000000001,1.81,2997.3902270000003,1,3.0,3.0
47,Male,180.3,104.3,High Activity,1.0,40.0,32.084321164362464,Obese,Fat Loss,2084.1098,1.81,3772.2387380000005,0,3.0,3.0
45,Male,182.9,90.7,High Activity,5.0,3.0,27.113143716700833,Overweight,Fat Loss,1925.7420000000004,1.81,3485.5930200000007,0,3.0,2.0
44,Female,172.7,68.0,High Activity,5.0,3.0,22.799443023018387,Normal,Fat Loss,1420.8936,1.81,2571.8174160000003,1,3.0,1.0
64,Male,154.9,81.6,High Activity,50.0,6.0,34.00848795178462,Obese,Fat Loss,1561.5943000000002,1.81,2826.4856830000003,0,3.0,3.0
59,Female,157.5,58.1,High Activity,32.0,4.0,23.42151675485009,Normal,Fat Loss,1217.3087,1.81,2203.328747,1,3.0,1.0
37,Female,167.6,97.5,High Activity,5.0,0.0,34.710157722956694,Obese,Fat Loss,1708.1903,1.81,3091.824443,1,3.0,3.0
39,Male,185.4,86.2,Moderate Activity,3.0,0.0,25.07770597757087,Overweight,Fat Loss,1911.515,1.55,2962.8482500000005,0,2.0,2.0
42,Male,154.9,113.4,High Activity,50.0,5.0,47.26179575652422,Obese,Fat Loss,2112.5129000000006,1.81,3823.6483490000014,0,3.0,3.0
36,Female,165.1,113.4,High Activity,20.0,0.0,41.60245006880546,Obese,Fat Loss,1851.8026,1.81,3351.762706,1,3.0,3.0
44,Male,182.9,81.6,High Activity,10.0,40.0,24.392861381287627,Normal,Fat Loss,1809.5063,1.81,3275.206403,0,3.0,1.0
42,Female,167.6,77.1,High Activity,10.0,2.0,27.44772472246114,Overweight,Fat Loss,1497.9015,1.81,2711.201715,1,3.0,2.0
57,Female,162.6,72.6,High Activity,5.0,5.0,27.459684190937853,Overweight,Fat Loss,1375.85,1.81,2490.2885,1,3.0,2.0
57,Male,180.3,78.5,High Activity,40.0,16.0,24.14783520040703,Normal,Fat Loss,1681.6972000000003,1.81,3043.8719320000005,0,3.0,1.0
33,Male,154.9,97.5,High Activity,70.0,4.0,40.635141854154426,Obese,Fat Loss,1950.5936000000002,1.81,3530.5744160000004,0,3.0,3.0
32,Female,162.6,59.0,High Activity,70.0,7.0,22.315721312194675,Normal,Fat Loss,1358.3408,1.81,2458.596848,1,3.0,1.0
64,Female,157.5,56.7,High Activity,27.0,7.0,22.85714285714286,Normal,Fat Loss,1182.7129,1.81,2140.710349,1,3.0,1.0
39,Male,175.3,77.1,High Activity,56.0,4.0,25.089415618372737,Overweight,Fat Loss,1741.1324000000002,1.81,3151.4496440000003,0,3.0,2.0
38,Female,157.5,51.3,High Activity,40.0,0.0,20.68027210884354,Normal,Fat Loss,1245.3591,1.81,2254.099971,1,3.0,1.0
31,Female,175.3,65.8,Low Activity,0.0,0.0,21.412237972619018,Normal,Fat Loss,1464.895,1.29,1889.71455,1,1.0,1.0
31,Male,185.4,90.7,Low Activity,0.0,0.0,26.386866962478862,Overweight,Fat Loss,2017.2175000000002,1.29,2602.2105750000005,0,1.0,2.0
32,Male,172.7,74.8,Low Activity,2.0,0.0,25.079387325320226,Overweight,Fat Loss,1737.5809,1.29,2241.479361,0,1.0,2.0
33,Female,157.5,65.8,Low Activity,2.0,0.0,26.52557319223986,Overweight,Fat Loss,1401.0905999999998,1.29,1807.4068739999998,1,1.0,2.0
42,Female,157.5,63.5,High Activity,15.0,0.0,25.59838750314941,Overweight,Fat Loss,1340.8525,1.81,2426.943025,1,3.0,2.0
56,Male,154.9,99.8,Moderate Activity,3.0,2.0,41.593714431226786,Obese,Fat Loss,1850.8357000000003,1.55,2868.7953350000007,0,2.0,3.0
55,Female,162.6,72.6,Moderate Activity,3.0,2.0,27.459684190937853,Overweight,Fat Loss,1384.5099999999998,1.55,2145.9905,1,2.0,2.0
57,Male,154.9,117.9,High Activity,6.0,0.0,49.13726384210058,Obese,Fat Loss,2087.6444,1.81,3778.6363640000004,0,3.0,3.0
61,Female,157.5,72.6,Moderate Activity,3.0,0.0,29.26681783824641,Overweight,Fat Loss,1342.7302,1.55,2081.23181,1,2.0,2.0
37,Male,182.9,90.7,High Activity,60.0,10.0,27.113143716700833,Overweight,Fat Loss,1971.1580000000004,1.81,3567.795980000001,0,3.0,2.0
34,Female,160.0,74.8,High Activity,56.0,3.0,29.218749999999993,Overweight,Fat Loss,1487.7285999999997,1.81,2692.7887659999997,1,3.0,2.0
63,Male,195.6,83.9,High Activity,10.0,3.0,21.929274300458765,Normal,Fat Loss,1793.4037000000008,1.81,3246.0606970000013,0,3.0,1.0
62,Female,170.2,68.0,High Activity,10.0,3.0,23.474145989856407,Normal,Fat Loss,1335.2086,1.81,2416.727566,1,3.0,1.0
58,Male,180.3,83.9,High Activity,20.0,2.0,25.80896016960701,Overweight,Fat Loss,1748.364,1.81,3164.53884,0,3.0,2.0
54,Male,185.4,83.9,High Activity,5.0,2.0,24.40857925195123,Normal,Fat Loss,1795.5469000000003,1.81,3249.9398890000007,0,3.0,1.0
44,Female,157.5,53.5,High Activity,12.0,0.0,21.56714537666919,Normal,Fat Loss,1239.7225,1.81,2243.8977250000003,1,3.0,1.0
19,Female,170.2,59.0,High Activity,5.0,0.0,20.36727372649306,Normal,Fat Loss,1438.1756,1.81,2603.097836,1,3.0,1.0
18,Male,182.9,77.1,High Activity,12.0,0.0,23.047666819819558,Normal,Fat Loss,1896.8218000000002,1.81,3433.2474580000003,0,3.0,1.0
43,Male,185.4,104.3,Low Activity,2.0,0.0,30.343442383534125,Obese,Fat Loss,2131.2927000000004,1.29,2749.3675830000006,0,1.0,3.0
43,Female,154.9,74.8,Moderate Activity,4.0,0.0,31.174447289135905,Obese,Fat Loss,1432.9587999999999,1.55,2221.08614,1,2.0,3.0
59,Male,188.0,129.7,Moderate Activity,3.0,0.0,36.696468990493436,Obese,Fat Loss,2393.2219000000005,1.55,3709.4939450000006,0,2.0,3.0
54,Female,170.2,78.9,Moderate Activity,3.0,0.0,27.236913508818688,Overweight,Fat Loss,1470.6409,1.55,2279.4933950000004,1,2.0,2.0
36,Male,180.3,99.8,High Activity,10.0,0.0,30.70005035669582,Obese,Fat Loss,2086.2703000000006,1.81,3776.149243000001,0,3.0,3.0
32,Female,170.2,86.2,High Activity,20.0,10.0,29.756932122435625,Overweight,Fat Loss,1633.404,1.81,2956.46124,1,3.0,2.0
61,Male,182.9,100.7,High Activity,10.0,0.0,30.102464964407652,Obese,Fat Loss,1968.88,1.81,3563.6728000000003,0,3.0,3.0
57,Female,165.1,59.4,High Activity,10.0,0.0,21.79175955985048,Normal,Fat Loss,1261.5346,1.81,2283.377626,1,3.0,1.0
50,Male,172.7,97.5,High Activity,50.0,6.0,32.69037786388666,Obese,Fat Loss,1939.5068,1.81,3510.507308,0,3.0,3.0
55,Female,165.1,72.6,High Activity,21.0,3.0,26.634372795372805,Overweight,Fat Loss,1392.2549999999997,1.81,2519.9815499999995,1,3.0,2.0
46,Male,180.3,90.7,High Activity,19.0,1.0,27.900747167858825,Overweight,Fat Loss,1907.5876,1.81,3452.733556,0,3.0,2.0
46,Female,162.6,77.1,High Activity,8.0,1.0,29.161730731698462,Overweight,Fat Loss,1465.0914999999998,1.81,2651.8156149999995,1,3.0,2.0
54,Female,154.9,90.7,High Activity,5.0,0.0,37.80110119150571,Obese,Fat Loss,1532.3561000000002,1.81,2773.5645410000006,1,3.0,3.0
23,Male,190.5,81.6,High Activity,5.0,0.0,22.48537830408994,Normal,Fat Loss,1965.1957000000002,1.81,3557.0042170000006,0,3.0,1.0
54,Male,180.3,70.3,High Activity,4.0,42.0,21.625386173103365,Normal,Fat Loss,1588.8728,1.81,2875.8597680000003,0,3.0,1.0
50,Female,162.6,68.0,High Activity,30.0,4.0,25.719814393715897,Overweight,Fat Loss,1363.6238,1.81,2468.159078,1,3.0,2.0
19,Female,170.2,65.8,High Activity,30.0,8.0,22.7146883254787,Normal,Fat Loss,1501.0551999999998,1.81,2716.9099119999996,1,3.0,1.0
48,Female,172.7,72.6,High Activity,20.0,2.0,24.34175828634022,Normal,Fat Loss,1446.1098,1.81,2617.458738,1,3.0,1.0
35,Male,185.4,77.1,High Activity,10.0,5.0,22.430291541423593,Normal,Fat Loss,1812.3103000000003,1.81,3280.2816430000007,0,3.0,1.0
35,Female,175.3,68.0,High Activity,20.0,5.0,22.12814866471266,Normal,Fat Loss,1467.9184000000002,1.81,2656.9323040000004,1,3.0,1.0
51,Female,167.6,68.0,High Activity,10.0,0.0,24.20811000165185,Normal,Fat Loss,1374.7838000000002,1.81,2488.3586780000005,1,3.0,1.0
62,Male,154.9,90.7,High Activity,18.0,0.0,37.80110119150571,Obese,Fat Loss,1694.861,1.81,3067.6984100000004,0,3.0,3.0
61,Female,160.0,58.1,High Activity,24.0,0.0,22.695312499999996,Normal,Fat Loss,1216.3937,1.81,2201.672597,1,3.0,1.0
49,Male,172.7,86.2,High Activity,60.0,20.0,28.901646890943898,Overweight,Fat Loss,1793.7976999999998,1.81,3246.7738369999997,0,3.0,2.0
45,Female,160.0,54.4,High Activity,25.0,0.0,21.249999999999996,Normal,Fat Loss,1251.4598,1.81,2265.1422380000004,1,3.0,1.0
49,Female,172.7,68.0,High Activity,10.0,0.0,22.799443023018387,Normal,Fat Loss,1399.2436,1.81,2532.630916,1,3.0,1.0
50,Male,180.3,104.3,High Activity,8.0,6.0,32.084321164362464,Obese,Fat Loss,2067.0788000000002,1.81,3741.4126280000005,0,3.0,3.0
19,Male,188.0,77.1,Moderate Activity,3.0,0.0,21.814169307378904,Normal,Fat Loss,1915.6197,1.55,2969.210535,0,2.0,1.0
25,Male,190.5,104.3,High Activity,30.0,15.0,28.740501925448296,Overweight,Fat Loss,2257.9536,1.81,4086.8960159999997,0,3.0,2.0
20,Female,167.6,90.7,High Activity,8.0,0.0,32.289346722791514,Obese,Fat Loss,1718.9207000000001,1.81,3111.2464670000004,1,3.0,3.0
52,Male,182.9,122.5,Low Activity,1.0,0.0,36.61918528440851,Obese,Fat Loss,2312.0276000000003,1.29,2982.5156040000006,0,1.0,3.0
51,Female,162.6,81.6,Low Activity,1.0,0.0,30.863777272459075,Obese,Fat Loss,1485.0529999999999,1.29,1915.7183699999998,1,1.0,3.0
20,Male,195.6,93.9,High Activity,6.0,4.0,24.543013787998547,Normal,Fat Loss,2171.4847,1.81,3930.387307,0,3.0,1.0
51,Male,162.6,65.8,Moderate Activity,4.0,0.0,24.887702751566263,Normal,Fat Loss,1460.675,1.55,2264.04625,0,2.0,1.0
46,Female,154.9,48.5,Low Activity,1.0,0.0,20.213378255656302,Normal,Fat Loss,1176.7727,1.29,1518.036783,1,1.0,1.0
22,Male,170.2,79.4,Low Activity,0.0,0.0,27.409517523449985,Overweight,Fat Loss,1843.9796000000001,1.29,2378.7336840000003,0,1.0,2.0
18,Female,152.4,49.9,Moderate Activity,1.0,2.0,21.484765191752604,Normal,Fat Loss,1303.2134999999998,1.55,2019.9809249999998,1,2.0,1.0
60,Male,182.9,94.3,High Activity,25.0,3.0,28.189299365875286,Overweight,Fat Loss,1888.8162000000002,1.81,3418.7573220000004,0,3.0,2.0
59,Female,160.0,54.4,High Activity,25.0,2.0,21.249999999999996,Normal,Fat Loss,1190.8398,1.81,2155.420038,1,3.0,1.0
45,Male,190.5,111.1,Moderate Activity,3.0,2.0,30.614283450789124,Obese,Fat Loss,2235.5132,1.55,3465.04546,0,2.0,3.0
45,Female,170.2,68.0,Moderate Activity,4.0,0.0,23.474145989856407,Normal,Fat Loss,1408.8186,1.55,2183.66883,1,2.0,1.0
38,Male,185.4,81.6,Low Activity,0.0,0.0,23.739452526331586,Normal,Fat Loss,1855.5657999999999,1.29,2393.679882,0,1.0,1.0
38,Female,172.7,74.8,High Activity,10.0,0.0,25.079387325320226,Overweight,Fat Loss,1509.7531999999999,1.81,2732.653292,1,3.0,2.0
50,Male,167.6,92.1,High Activity,50.0,6.0,32.7877489875314,Obese,Fat Loss,1842.6880999999998,1.81,3335.265461,0,3.0,3.0
49,Female,162.6,95.3,High Activity,30.0,30.0,36.0455634076636,Obese,Fat Loss,1620.3969,1.81,2932.918389,1,3.0,3.0
28,Male,170.2,108.9,High Activity,35.0,0.0,37.59315438669651,Obese,Fat Loss,2205.1291,1.81,3991.283671,0,3.0,3.0
65,Female,162.6,65.8,High Activity,25.0,3.0,24.887702751566263,Normal,Fat Loss,1278.3303999999998,1.81,2313.7780239999997,1,3.0,1.0
53,Female,152.4,61.2,High Activity,6.0,0.0,26.350052700105397,Overweight,Fat Loss,1256.1546,1.81,2273.639826,1,3.0,2.0
18,Female,162.6,59.0,Moderate Activity,4.0,0.0,22.315721312194675,Normal,Fat Loss,1418.9607999999998,1.55,2199.38924,1,2.0,1.0
52,Female,157.5,44.5,Low Activity,2.0,1.0,17.939027462836986,Underweight,Fat Loss,1121.8594999999998,1.29,1447.198755,1,1.0,
19,Male,175.3,59.0,Low Activity,2.0,1.0,19.19942310614775,Normal,Fat Loss,1612.1867,1.29,2079.720843,0,1.0,1.0
52,Male,154.9,74.8,Moderate Activity,1.0,2.0,31.174447289135905,Obese,Fat Loss,1538.6187000000002,1.55,2384.8589850000003,0,2.0,3.0
47,Male,182.9,83.9,High Activity,20.0,20.0,25.080405268260197,Overweight,Fat Loss,1823.2884000000004,1.81,3300.152004000001,0,3.0,2.0
44,Female,162.6,45.4,High Activity,25.0,4.0,17.171758433451494,Underweight,Fat Loss,1180.6216,1.81,2136.925096,1,3.0,
47,Male,180.3,97.5,High Activity,5.0,2.0,29.992534166110644,Overweight,Fat Loss,1993.0102000000002,1.81,3607.3484620000004,0,3.0,2.0
56,Male,154.9,95.3,High Activity,10.0,10.0,39.71824634565043,Obese,Fat Loss,1790.5492000000002,1.81,3240.8940520000006,0,3.0,3.0
48,Female,162.6,63.5,High Activity,15.0,0.0,24.017767852955284,Normal,Fat Loss,1330.6723,1.81,2408.516863,1,3.0,1.0
21,Female,162.6,52.2,High Activity,10.0,0.0,19.743739872823085,Normal,Fat Loss,1343.0911999999998,1.81,2430.9950719999997,1,3.0,1.0
19,Female,160.0,52.2,High Activity,10.0,5.0,20.390624999999996,Normal,Fat Loss,1343.6963999999998,1.81,2432.090484,1,3.0,1.0
37,Male,188.0,127.0,Moderate Activity,3.0,0.0,35.9325486645541,Obese,Fat Loss,2481.9440000000004,1.55,3847.013200000001,0,2.0,3.0
35,Female,165.1,122.5,Low Activity,0.0,0.0,44.94091828420343,Obese,Fat Loss,1940.2803000000001,1.29,2502.9615870000002,1,1.0,3.0
55,Male,175.3,97.5,Moderate Activity,4.0,0.0,31.72786021778654,Obese,Fat Loss,1923.5992000000003,1.55,2981.578760000001,0,2.0,3.0
53,Female,154.9,53.5,Moderate Activity,3.0,0.0,22.29723168407448,Normal,Fat Loss,1192.6977,1.55,1848.681435,1,2.0,1.0
41,Male,185.4,79.4,High Activity,3.0,3.0,23.099418267043237,Normal,Fat Loss,1809.0614,1.81,3274.401134,0,3.0,1.0
41,Female,152.4,53.5,High Activity,6.0,7.0,23.034768291758805,Normal,Fat Loss,1236.9127,1.81,2238.811987,1,3.0,1.0
29,Male,195.6,104.3,High Activity,5.0,3.0,27.261302855039915,Overweight,Fat Loss,2259.7205000000004,1.81,4090.0941050000006,0,3.0,2.0
37,Female,167.6,68.0,High Activity,7.0,1.0,24.20811000165185,Normal,Fat Loss,1435.4038,1.81,2598.080878,1,3.0,1.0
46,Male,185.4,95.3,High Activity,12.0,4.0,27.72512041371814,Overweight,Fat Loss,1993.6887,1.81,3608.576547,0,3.0,2.0
51,Female,160.0,63.5,High Activity,6.0,2.0,24.804687499999996,Normal,Fat Loss,1309.6275,1.81,2370.425775,1,3.0,1.0
25,Male,167.6,68.0,High Activity,12.0,6.0,24.20811000165185,Normal,Fat Loss,1661.7454,1.81,3007.7591740000003,0,3.0,1.0
42,Male,182.9,93.0,High Activity,5.0,2.0,27.8006876036734,Overweight,Fat Loss,1973.5861000000002,1.81,3572.1908410000005,0,3.0,2.0
39,Female,162.6,65.8,High Activity,5.0,4.0,24.887702751566263,Normal,Fat Loss,1390.9103999999998,1.81,2517.5478239999998,1,3.0,1.0
49,Male,193.0,111.1,High Activity,20.0,0.0,29.82630406185401,Overweight,Fat Loss,2224.8027,1.81,4026.8928870000004,0,3.0,2.0
43,Female,170.2,77.1,High Activity,20.0,0.0,26.615539056146012,Overweight,Fat Loss,1501.6263,1.81,2717.9436029999997,1,3.0,2.0
65,Male,180.3,83.9,High Activity,4.0,4.0,25.80896016960701,Overweight,Fat Loss,1708.625,1.81,3092.61125,0,3.0,2.0
63,Female,162.6,76.2,High Activity,2.0,4.0,28.821321423546344,Overweight,Fat Loss,1383.1592,1.81,2503.518152,1,3.0,2.0
60,Male,188.0,108.9,High Activity,10.0,0.0,30.811453146220014,Obese,Fat Loss,2108.8873000000003,1.81,3817.0860130000005,0,3.0,3.0
59,Female,170.2,68.0,High Activity,30.0,0.0,23.474145989856407,Normal,Fat Loss,1348.1986,1.81,2440.239466,1,3.0,1.0
55,Female,162.6,65.8,Moderate Activity,4.0,0.0,24.887702751566263,Normal,Fat Loss,1321.6303999999998,1.55,2048.5271199999997,1,2.0,1.0
22,Female,157.5,45.4,High Activity,2.0,4.0,18.30183925422021,Underweight,Fat Loss,1260.0818,1.81,2280.748058,1,3.0,
26,Male,165.1,65.8,Low Activity,2.0,0.0,24.139693249800697,Normal,Fat Loss,1614.5975000000003,1.29,2082.8307750000004,0,1.0,1.0
23,Female,165.1,56.7,High Activity,20.0,20.0,20.80122503440273,Normal,Fat Loss,1383.7877,1.81,2504.655737,1,3.0,1.0
58,Male,185.4,94.3,High Activity,45.0,0.0,27.434195750405255,Overweight,Fat Loss,1912.1677,1.81,3461.023537,0,3.0,2.0
50,Female,167.6,65.8,High Activity,25.0,0.0,23.424906442774876,Normal,Fat Loss,1358.7703999999999,1.81,2459.3744239999996,1,3.0,1.0
26,Female,175.3,79.4,High Activity,12.0,3.0,25.83786770556155,Overweight,Fat Loss,1612.3042,1.81,2918.270602,1,3.0,2.0
26,Male,175.3,77.1,High Activity,12.0,3.0,25.089415618372737,Overweight,Fat Loss,1814.9334000000003,1.81,3285.029454000001,0,3.0,2.0
56,Male,154.9,81.6,Low Activity,2.0,0.0,34.00848795178462,Obese,Fat Loss,1607.0103000000001,1.29,2073.0432870000004,0,1.0,3.0
21,Female,172.7,79.4,High Activity,0.0,3.0,26.621702588642062,Overweight,Fat Loss,1625.8994,1.81,2942.877914,1,3.0,2.0
55,Female,170.2,90.7,Moderate Activity,4.0,1.0,31.310368254117297,Obese,Fat Loss,1575.4254999999998,1.55,2441.909525,1,2.0,3.0
21,Male,182.9,81.6,High Activity,0.0,3.0,24.392861381287627,Normal,Fat Loss,1940.0773,1.81,3511.539913,0,3.0,1.0
61,Male,190.5,96.2,High Activity,12.0,6.0,26.50849746143937,Overweight,Fat Loss,1945.0659,1.81,3520.5692790000003,0,3.0,2.0
48,Female,162.6,52.2,High Activity,8.0,0.0,19.743739872823085,Normal,Fat Loss,1226.1812,1.81,2219.387972,1,3.0,1.0
48,Male,154.9,81.6,High Activity,10.0,0.0,34.00848795178462,Obese,Fat Loss,1652.4263,1.81,2990.891603,0,3.0,3.0
41,Male,180.3,72.6,High Activity,4.0,4.0,22.33290236368854,Normal,Fat Loss,1693.4868999999999,1.81,3065.211289,0,3.0,1.0
60,Male,185.4,97.5,High Activity,8.0,10.0,28.365154673006494,Overweight,Fat Loss,1943.6841000000004,1.81,3518.068221000001,0,3.0,2.0
57,Female,160.0,70.3,Moderate Activity,4.0,2.0,27.460937499999993,Overweight,Fat Loss,1346.5270999999998,1.55,2087.1170049999996,1,2.0,2.0
30,Female,165.1,61.2,Moderate Activity,4.0,2.0,22.45211591014898,Normal,Fat Loss,1395.0892,1.55,2162.3882599999997,1,2.0,1.0
54,Female,175.3,86.2,High Activity,15.0,0.0,28.050682572032816,Overweight,Fat Loss,1553.9438000000002,1.81,2812.6382780000004,1,3.0,2.0
63,Female,152.4,49.9,High Activity,40.0,0.0,21.484765191752604,Normal,Fat Loss,1108.3635,1.81,2006.137935,1,3.0,1.0
50,Female,172.7,72.6,High Activity,5.0,2.0,24.34175828634022,Normal,Fat Loss,1437.4497999999999,1.81,2601.784138,1,3.0,1.0
45,Female,172.7,81.6,High Activity,35.0,5.0,27.359331627622065,Overweight,Fat Loss,1542.3228,1.81,2791.604268,1,3.0,2.0
48,Male,182.9,108.9,Low Activity,0.0,0.0,32.553708387527244,Obese,Fat Loss,2152.5364,1.29,2776.771956,0,1.0,3.0
46,Male,185.4,86.2,High Activity,5.0,2.0,25.07770597757087,Overweight,Fat Loss,1871.776,1.81,3387.91456,0,3.0,2.0
37,Female,175.3,72.6,Low Activity,2.0,0.0,23.62505283909028,Normal,Fat Loss,1501.7945999999997,1.29,1937.3150339999997,1,1.0,1.0
49,Male,193.0,90.7,High Activity,40.0,10.0,24.34964697038847,Normal,Fat Loss,1951.5039000000004,1.81,3532.2220590000006,0,3.0,1.0
53,Female,165.1,73.9,High Activity,20.0,2.0,27.11129682614395,Overweight,Fat Loss,1412.9361000000001,1.81,2557.414341,1,3.0,2.0
55,Male,182.9,95.3,Low Activity,2.0,0.0,28.488231490645965,Overweight,Fat Loss,1930.5982000000001,1.29,2490.4716780000003,0,1.0,2.0
65,Male,182.9,95.3,High Activity,0.0,4.0,28.488231490645965,Overweight,Fat Loss,1873.8282,1.81,3391.629042,0,3.0,2.0
65,Female,165.1,86.2,Low Activity,1.0,0.0,31.623731886517028,Obese,Fat Loss,1474.7142000000001,1.29,1902.3813180000002,1,1.0,3.0
33,Male,180.3,88.5,Moderate Activity,2.0,2.0,27.223992550777353,Overweight,Fat Loss,1951.9152000000004,1.55,3025.4685600000007,0,2.0,2.0
60,Female,157.5,84.4,High Activity,28.0,0.0,34.02368354749308,Obese,Fat Loss,1456.1748,1.81,2635.676388,1,3.0,3.0
50,Male,182.9,83.9,High Activity,10.0,1.0,25.080405268260197,Overweight,Fat Loss,1806.2574000000004,1.81,3269.325894000001,0,3.0,2.0
58,Female,157.5,40.8,High Activity,84.0,5.0,16.447467876039305,Underweight,Fat Loss,1061.6655999999998,1.81,1921.6147359999998,1,3.0,
42,Female,162.6,86.6,High Activity,15.0,1.0,32.75494009552642,Obese,Fat Loss,1570.2579999999998,1.81,2842.16698,1,3.0,3.0
19,Female,157.5,62.6,High Activity,15.0,5.0,25.23557571176619,Overweight,Fat Loss,1432.1202,1.81,2592.1375620000003,1,3.0,2.0
18,Male,188.0,71.2,High Activity,15.0,5.0,20.144861928474423,Normal,Fat Loss,1842.2544,1.81,3334.480464,0,3.0,1.0
31,Male,175.3,77.1,High Activity,20.0,4.0,25.089415618372737,Overweight,Fat Loss,1786.5484000000001,1.81,3233.6526040000003,0,3.0,2.0
30,Female,170.2,65.8,Moderate Activity,3.0,2.0,22.7146883254787,Normal,Fat Loss,1453.4251999999997,1.55,2252.8090599999996,1,2.0,1.0
37,Female,180.3,65.8,Low Activity,1.0,0.0,20.24111536543672,Normal,Fat Loss,1454.4049999999997,1.29,1876.1824499999998,1,1.0,1.0
44,Male,188.0,81.6,Low Activity,1.0,0.0,23.087369850611136,Normal,Fat Loss,1833.9812000000002,1.29,2365.8357480000004,0,1.0,1.0
46,Female,167.6,81.6,High Activity,20.0,1.0,29.049732001982218,Overweight,Fat Loss,1522.1929999999998,1.81,2755.1693299999997,1,3.0,2.0
41,Male,154.9,99.8,High Activity,15.0,1.0,41.593714431226786,Obese,Fat Loss,1935.9907000000003,1.81,3504.1431670000006,0,3.0,3.0
46,Female,162.6,61.7,High Activity,6.0,3.0,23.33694923665104,Normal,Fat Loss,1322.6877,1.81,2394.064737,1,3.0,1.0
19,Female,160.0,54.4,Moderate Activity,3.0,0.0,21.249999999999996,Normal,Fat Loss,1364.0398,1.55,2114.2616900000003,1,2.0,1.0
49,Female,162.6,64.4,High Activity,10.0,0.0,24.35817716110741,Normal,Fat Loss,1334.6645999999998,1.81,2415.742926,1,3.0,1.0
54,Male,167.6,59.0,High Activity,5.0,0.0,21.004095442609692,Normal,Fat Loss,1376.5394000000001,1.81,2491.5363140000004,0,3.0,1.0
28,Female,167.6,61.2,High Activity,8.0,8.0,21.787299001486666,Normal,Fat Loss,1411.4942,1.81,2554.8045020000004,1,3.0,1.0
28,Male,175.3,70.3,High Activity,8.0,15.0,22.87660075190147,Normal,Fat Loss,1712.4798000000003,1.81,3099.5884380000007,0,3.0,1.0
60,Male,172.7,68.0,High Activity,16.0,10.0,22.799443023018387,Normal,Fat Loss,1487.5252999999998,1.81,2692.420793,0,3.0,1.0
60,Female,165.1,56.7,High Activity,20.0,2.0,20.80122503440273,Normal,Fat Loss,1223.5777,1.81,2214.6756370000003,1,3.0,1.0
30,Male,175.3,90.7,High Activity,30.0,5.0,29.515045351315273,Overweight,Fat Loss,1974.4246000000003,1.81,3573.708526000001,0,3.0,2.0
56,Male,180.3,90.7,High Activity,20.0,6.0,27.900747167858825,Overweight,Fat Loss,1850.8176,1.81,3349.9798560000004,0,3.0,2.0
56,Male,188.0,95.3,High Activity,22.0,2.0,26.963558171118155,Overweight,Fat Loss,1949.3961000000002,1.81,3528.406941,0,3.0,2.0
