age,gender,height_cm,weight_kg,bmi,bmi_category,bmr,tdee,activity_level,activity_multiplier,Mod_act,Vig_act,has_activity_data,fitness_goal,workout_template_id,nutrition_template_id,data_source,split
22,Female,174.7,77.0,25.25,Overweight,1606.0,2906.8,High Activity,1.81,5.53,2.31,True,Maintenance,9,8,synthetic,train
38,Female,168.9,45.8,16.05,Underweight,1229.6,2225.6,High Activity,1.81,5.72,2.25,True,Maintenance,9,6,synthetic,train
57,Female,150.0,43.2,19.22,Normal,1065.3,1928.2,High Activity,1.81,5.5,3.5,True,Maintenance,9,7,synthetic,train
53,Female,164.3,58.7,21.76,Normal,1270.2,1968.8,Moderate Activity,1.55,3.71,2.32,True,Maintenance,8,7,synthetic,train
45,Male,175.5,81.0,26.29,Overweight,1760.4,3186.3,High Activity,1.81,5.29,2.96,True,Maintenance,9,8,synthetic,train
36,Female,161.1,57.8,22.26,Normal,1325.2,2054.1,Moderate Activity,1.55,3.12,1.23,True,Maintenance,8,7,synthetic,train
42,Male,170.5,47.4,16.29,Underweight,1302.9,2019.6,Moderate Activity,1.55,3.64,2.42,True,Maintenance,8,6,synthetic,train
23,Male,173.1,62.1,20.72,Normal,1620.3,2932.7,High Activity,1.81,6.27,2.88,True,Maintenance,9,7,synthetic,train
73,Male,190.6,104.9,28.86,Overweight,1994.0,3609.1,High Activity,1.81,6.8,3.76,True,Maintenance,9,8,synthetic,train
36,Male,177.8,76.0,24.05,Normal,1755.8,2264.9,Low Activity,1.29,1.85,0.75,True,Maintenance,7,7,synthetic,train
57,Male,174.4,50.9,16.74,Underweight,1283.6,2323.4,High Activity,1.81,5.68,2.38,True,Maintenance,9,6,synthetic,train
47,Female,164.7,68.0,25.07,Overweight,1383.1,2143.8,Moderate Activity,1.55,3.71,1.82,True,Maintenance,8,8,synthetic,train
52,Female,157.8,49.1,19.7,Normal,1164.9,2108.5,High Activity,1.81,6.68,2.52,True,Maintenance,9,7,synthetic,train
49,Female,159.1,43.8,17.28,Underweight,1133.0,1756.1,Moderate Activity,1.55,3.89,1.73,True,Maintenance,8,6,synthetic,train
56,Male,183.5,77.7,23.1,Normal,1692.2,3062.9,High Activity,1.81,5.96,2.75,True,Maintenance,9,7,synthetic,train
26,Male,167.9,54.4,19.3,Normal,1475.2,2670.2,High Activity,1.81,6.44,4.25,True,Maintenance,9,7,synthetic,train
47,Female,158.6,64.9,25.79,Overweight,1335.3,2417.0,High Activity,1.81,6.54,2.51,True,Maintenance,9,8,synthetic,train
55,Male,172.2,50.3,16.97,Underweight,1276.2,2310.0,High Activity,1.81,5.72,1.8,True,Maintenance,9,6,synthetic,train
22,Female,157.8,67.3,27.01,Overweight,1463.3,2648.7,High Activity,1.81,5.03,2.94,True,Maintenance,9,8,synthetic,train
21,Male,175.4,71.0,23.08,Normal,1761.7,3188.7,High Activity,1.81,6.01,2.5,True,Maintenance,9,7,synthetic,train
23,Female,172.6,71.1,23.89,Normal,1540.3,2788.0,High Activity,1.81,6.28,2.73,True,Maintenance,9,7,synthetic,train
20,Male,184.6,62.7,18.38,Underweight,1700.5,3078.0,High Activity,1.81,5.35,2.24,True,Maintenance,9,6,synthetic,train
24,Male,166.6,55.6,20.03,Normal,1495.8,2707.4,High Activity,1.81,5.9,3.62,True,Maintenance,9,7,synthetic,train
44,Male,169.3,60.2,21.0,Normal,1456.8,1879.3,Low Activity,1.29,1.22,0.61,True,Maintenance,7,7,synthetic,train
61,Male,179.0,85.7,26.76,Overweight,1749.1,3165.9,High Activity,1.81,6.11,2.6,True,Maintenance,9,8,synthetic,train
58,Female,160.8,44.0,17.02,Underweight,1101.8,1994.2,High Activity,1.81,6.64,3.18,True,Maintenance,9,6,synthetic,train
64,Male,170.2,67.1,23.15,Normal,1440.9,2608.0,High Activity,1.81,6.52,3.34,True,Maintenance,9,7,synthetic,train
73,Female,173.2,53.7,17.88,Underweight,1164.3,2107.4,High Activity,1.81,5.64,1.92,True,Maintenance,9,6,synthetic,train
22,Female,168.6,64.1,22.54,Normal,1467.1,2655.4,High Activity,1.81,5.95,1.82,True,Maintenance,9,7,synthetic,train
58,Male,174.3,62.5,20.57,Normal,1433.1,2594.0,High Activity,1.81,4.92,2.75,True,Maintenance,9,7,synthetic,train
34,Male,178.2,57.0,17.94,Underweight,1514.2,2347.0,Moderate Activity,1.55,4.18,1.75,True,Maintenance,8,6,synthetic,train
66,Male,177.3,73.5,23.39,Normal,1549.4,2804.4,High Activity,1.81,5.31,3.18,True,Maintenance,9,7,synthetic,train
35,Female,150.0,47.8,21.26,Normal,1203.2,1552.1,Low Activity,1.29,1.67,0.76,True,Maintenance,7,7,synthetic,train
55,Male,173.4,65.7,21.85,Normal,1488.9,2694.8,High Activity,1.81,6.13,2.68,True,Maintenance,9,7,synthetic,train
45,Male,178.0,65.0,20.52,Normal,1558.8,2821.4,High Activity,1.81,5.33,2.66,True,Maintenance,9,7,synthetic,train
64,Male,163.2,45.2,16.97,Underweight,1114.2,1727.1,Moderate Activity,1.55,3.72,2.01,True,Maintenance,8,6,synthetic,train
65,Male,180.7,84.4,25.84,Overweight,1717.2,3108.1,High Activity,1.81,5.9,3.53,True,Maintenance,9,8,synthetic,train
46,Female,160.7,64.3,24.89,Normal,1340.9,2427.0,High Activity,1.81,5.43,2.1,True,Maintenance,9,7,synthetic,train
55,Female,167.3,61.4,21.95,Normal,1295.5,2344.9,High Activity,1.81,6.09,3.18,True,Maintenance,9,7,synthetic,train
37,Male,181.5,63.0,19.12,Normal,1592.7,2882.8,High Activity,1.81,6.76,2.97,True,Maintenance,9,7,synthetic,train
26,Female,172.4,78.3,26.35,Overweight,1592.8,2883.0,High Activity,1.81,5.65,2.7,True,Maintenance,9,8,synthetic,train
65,Male,179.3,90.8,28.24,Overweight,1795.9,2783.6,Moderate Activity,1.55,4.25,2.18,True,Maintenance,8,8,synthetic,train
61,Female,156.7,46.0,18.75,Normal,1094.5,1981.1,High Activity,1.81,5.5,1.91,True,Maintenance,9,7,synthetic,train
38,Female,150.0,53.5,23.76,Normal,1242.0,2248.0,High Activity,1.81,6.74,2.66,True,Maintenance,9,7,synthetic,train
28,Female,164.2,43.8,16.25,Underweight,1240.1,1922.2,Moderate Activity,1.55,2.8,2.04,True,Maintenance,8,6,synthetic,train
37,Female,166.8,75.5,27.15,Overweight,1502.1,2718.8,High Activity,1.81,5.1,2.85,True,Maintenance,9,8,synthetic,train
43,Female,153.1,40.0,17.07,Underweight,1105.5,2001.0,High Activity,1.81,6.07,3.37,True,Maintenance,9,6,synthetic,train
33,Female,164.1,46.9,17.43,Underweight,1247.0,1932.8,Moderate Activity,1.55,3.06,1.47,True,Maintenance,8,6,synthetic,train
44,Female,161.6,62.3,23.87,Normal,1333.7,2413.9,High Activity,1.81,6.19,3.14,True,Maintenance,9,7,synthetic,train
59,Female,164.2,61.9,22.94,Normal,1273.1,2304.4,High Activity,1.81,6.3,3.48,True,Maintenance,9,7,synthetic,train
40,Female,150.0,50.3,22.35,Normal,1204.2,2179.6,High Activity,1.81,5.94,3.33,True,Maintenance,9,7,synthetic,train
39,Male,179.4,79.1,24.58,Normal,1788.3,3236.8,High Activity,1.81,5.76,2.63,True,Maintenance,9,7,synthetic,train
70,Female,166.6,62.4,22.48,Normal,1237.4,2239.7,High Activity,1.81,6.35,2.63,True,Maintenance,9,7,synthetic,train
27,Male,174.9,79.8,26.09,Overweight,1843.7,3337.2,High Activity,1.81,5.14,3.22,True,Maintenance,6,8,synthetic,train
32,Female,150.0,61.7,27.42,Overweight,1344.2,2083.5,Moderate Activity,1.55,4.31,1.82,True,Maintenance,8,8,synthetic,train
29,Male,185.0,88.9,25.96,Overweight,2002.3,2583.0,Low Activity,1.29,1.87,0.51,True,Maintenance,7,8,synthetic,train
49,Female,175.4,53.2,17.3,Underweight,1270.9,2300.3,High Activity,1.81,6.18,3.22,True,Maintenance,9,6,synthetic,train
33,Female,150.0,43.2,19.19,Normal,1168.6,2115.1,High Activity,1.81,7.15,2.63,True,Maintenance,9,7,synthetic,train
54,Male,168.2,55.3,19.56,Normal,1329.7,2406.7,High Activity,1.81,5.87,2.16,True,Maintenance,9,7,synthetic,train
53,Female,157.6,40.0,16.11,Underweight,1076.2,1947.9,High Activity,1.81,5.59,2.18,True,Maintenance,9,6,synthetic,train
48,Male,179.0,79.4,24.77,Normal,1738.3,2242.4,Low Activity,1.29,1.32,0.56,True,Maintenance,7,7,synthetic,train
37,Female,167.6,50.4,17.95,Underweight,1272.6,1972.5,Moderate Activity,1.55,4.66,1.46,True,Maintenance,8,6,synthetic,train
24,Female,150.0,55.1,24.49,Normal,1317.9,1700.1,Low Activity,1.29,1.43,0.86,True,Maintenance,7,7,synthetic,train
26,Male,174.1,57.4,18.93,Normal,1544.7,2796.0,High Activity,1.81,5.99,3.16,True,Maintenance,9,7,synthetic,train
31,Male,182.0,56.1,16.94,Underweight,1537.2,2782.4,High Activity,1.81,5.03,2.94,True,Maintenance,9,6,synthetic,train
33,Male,172.6,62.8,21.09,Normal,1570.6,2842.8,High Activity,1.81,5.6,3.02,True,Maintenance,9,7,synthetic,train
65,Male,188.8,67.9,19.04,Normal,1535.2,2778.7,High Activity,1.81,5.13,2.55,True,Maintenance,9,7,synthetic,train
50,Female,160.7,51.3,19.86,Normal,1203.7,2178.6,High Activity,1.81,5.28,2.39,True,Maintenance,9,7,synthetic,train
26,Female,151.8,53.1,23.04,Normal,1296.0,2008.7,Moderate Activity,1.55,2.66,2.25,True,Maintenance,8,7,synthetic,train
64,Female,168.1,57.8,20.46,Normal,1226.2,2219.3,High Activity,1.81,5.93,2.49,True,Maintenance,9,7,synthetic,train
73,Male,185.4,66.4,19.32,Normal,1453.1,2630.1,High Activity,1.81,5.23,3.28,True,Maintenance,9,7,synthetic,train
23,Male,177.9,76.6,24.2,Normal,1837.7,2848.5,Moderate Activity,1.55,3.16,2.12,True,Maintenance,8,7,synthetic,train
51,Female,164.7,47.7,17.61,Underweight,1178.4,2133.0,High Activity,1.81,4.97,1.79,True,Maintenance,9,6,synthetic,train
47,Female,157.4,73.6,29.7,Overweight,1412.2,2556.2,High Activity,1.81,6.55,3.42,True,Maintenance,9,8,synthetic,train
28,Male,176.2,67.9,21.86,Normal,1684.7,3049.4,High Activity,1.81,6.22,3.22,True,Maintenance,9,7,synthetic,train
50,Male,181.8,87.0,26.32,Overweight,1841.9,2376.0,Low Activity,1.29,1.21,0.73,True,Maintenance,7,8,synthetic,train
25,Male,169.1,63.8,22.32,Normal,1612.8,2919.2,High Activity,1.81,5.72,2.82,True,Maintenance,9,7,synthetic,train
50,Male,171.2,55.3,18.86,Normal,1366.8,2118.5,Moderate Activity,1.55,3.79,2.44,True,Maintenance,8,7,synthetic,train
65,Male,171.8,86.9,29.43,Overweight,1707.8,3091.1,High Activity,1.81,5.24,3.59,True,Maintenance,3,8,synthetic,train
45,Female,166.7,46.0,16.54,Underweight,1194.7,2162.4,High Activity,1.81,5.69,3.43,True,Maintenance,9,6,synthetic,train
43,Male,176.5,84.8,27.24,Overweight,1827.3,3307.4,High Activity,1.81,6.26,2.76,True,Maintenance,9,8,synthetic,train
27,Male,181.1,61.7,18.83,Normal,1631.2,2952.5,High Activity,1.81,5.54,2.76,True,Maintenance,9,7,synthetic,train
23,Male,180.2,59.8,18.41,Underweight,1623.9,2939.3,High Activity,1.81,4.49,2.17,True,Maintenance,9,6,synthetic,train
47,Female,167.1,63.7,22.81,Normal,1350.9,2445.2,High Activity,1.81,4.86,2.41,True,Maintenance,9,7,synthetic,train
65,Female,172.3,58.9,19.86,Normal,1245.0,2253.5,High Activity,1.81,5.24,2.47,True,Maintenance,9,7,synthetic,train
59,Male,162.2,47.9,18.2,Underweight,1172.7,1512.8,Low Activity,1.29,1.16,0.52,True,Maintenance,7,6,synthetic,train
40,Female,168.7,46.6,16.4,Underweight,1228.3,2223.2,High Activity,1.81,6.22,2.56,True,Maintenance,9,6,synthetic,train
20,Female,162.9,55.3,20.86,Normal,1377.2,2492.7,High Activity,1.81,5.48,3.42,True,Maintenance,9,7,synthetic,train
59,Male,186.3,84.1,24.24,Normal,1774.0,2749.7,Moderate Activity,1.55,3.46,2.02,True,Maintenance,8,7,synthetic,train
73,Female,165.8,80.2,29.17,Overweight,1386.9,2510.4,High Activity,1.81,5.9,2.21,True,Maintenance,9,8,synthetic,train
50,Male,180.8,77.7,23.77,Normal,1712.6,3099.9,High Activity,1.81,5.89,1.78,True,Maintenance,9,7,synthetic,train
55,Female,176.8,67.9,21.72,Normal,1384.9,2506.6,High Activity,1.81,4.85,2.78,True,Maintenance,9,7,synthetic,train
50,Male,176.1,60.5,19.51,Normal,1459.7,1883.0,Low Activity,1.29,1.62,0.63,True,Maintenance,7,7,synthetic,train
39,Male,175.3,72.6,23.64,Normal,1681.2,2605.8,Moderate Activity,1.55,3.75,1.99,True,Maintenance,8,1,synthetic,train
41,Female,158.1,55.0,22.0,Normal,1268.5,2295.9,High Activity,1.81,6.11,3.35,True,Maintenance,9,7,synthetic,train
56,Male,172.9,48.5,16.23,Underweight,1250.7,2263.7,High Activity,1.81,5.37,2.95,True,Maintenance,9,6,synthetic,train
30,Female,170.3,65.5,22.59,Normal,1451.0,2626.4,High Activity,1.81,5.33,3.14,True,Maintenance,9,7,synthetic,train
66,Female,164.7,75.7,27.91,Overweight,1372.0,2483.3,High Activity,1.81,4.85,2.67,True,Maintenance,9,8,synthetic,train
35,Male,171.8,70.0,23.71,Normal,1651.3,2130.1,Low Activity,1.29,1.78,0.99,True,Maintenance,7,7,synthetic,train
31,Male,175.2,73.4,23.93,Normal,1736.4,3142.9,High Activity,1.81,4.92,1.21,True,Maintenance,9,7,synthetic,train
63,Male,172.3,64.3,21.65,Normal,1418.4,2567.3,High Activity,1.81,6.73,3.17,True,Maintenance,9,7,synthetic,train
54,Female,157.4,47.6,19.18,Normal,1141.3,2065.7,High Activity,1.81,5.71,2.93,True,Maintenance,9,7,synthetic,train
43,Male,159.9,43.0,16.81,Underweight,1186.9,2148.3,High Activity,1.81,5.49,1.77,True,Maintenance,9,6,synthetic,train
66,Male,180.9,87.9,26.85,Overweight,1759.2,3184.1,High Activity,1.81,5.59,2.0,True,Maintenance,9,8,synthetic,train
37,Male,180.3,55.4,17.05,Underweight,1486.0,2689.6,High Activity,1.81,5.06,3.18,True,Maintenance,9,6,synthetic,train
23,Male,159.7,48.0,18.83,Normal,1367.6,2119.7,Moderate Activity,1.55,3.93,1.8,True,Maintenance,8,7,synthetic,train
63,Male,167.5,71.9,25.62,Overweight,1497.3,2710.0,High Activity,1.81,6.73,2.38,True,Maintenance,9,8,synthetic,train
65,Female,161.9,78.1,29.78,Overweight,1389.6,2515.3,High Activity,1.81,5.87,3.2,True,Maintenance,9,8,synthetic,train
35,Male,183.1,88.1,26.3,Overweight,1948.7,3527.2,High Activity,1.81,6.83,3.09,True,Maintenance,9,8,synthetic,train
53,Female,166.3,53.9,19.47,Normal,1231.5,2229.0,High Activity,1.81,6.88,2.47,True,Maintenance,9,7,synthetic,train
67,Male,173.4,84.6,28.12,Overweight,1673.2,2593.5,Moderate Activity,1.55,3.22,1.22,True,Maintenance,8,8,synthetic,train
25,Male,170.8,52.2,17.89,Underweight,1464.9,2651.4,High Activity,1.81,5.74,2.61,True,Maintenance,9,6,synthetic,train
26,Male,179.2,57.2,17.81,Underweight,1566.4,2835.2,High Activity,1.81,5.02,2.28,True,Maintenance,9,6,synthetic,train
27,Male,180.0,91.6,28.26,Overweight,2025.7,3666.5,High Activity,1.81,6.24,2.96,True,Maintenance,9,8,synthetic,train
45,Female,152.1,52.4,22.66,Normal,1208.8,2187.9,High Activity,1.81,5.61,1.92,True,Maintenance,9,7,synthetic,train
34,Male,172.4,54.2,18.21,Underweight,1448.5,2621.8,High Activity,1.81,5.95,3.29,True,Maintenance,9,6,synthetic,train
19,Female,162.4,50.7,19.2,Normal,1337.1,2420.2,High Activity,1.81,7.24,2.44,True,Maintenance,9,7,synthetic,train
44,Female,160.3,41.8,16.25,Underweight,1139.8,2063.0,High Activity,1.81,5.04,2.98,True,Maintenance,9,6,synthetic,train
35,Female,162.4,61.7,23.41,Normal,1369.8,1767.1,Low Activity,1.29,2.06,0.33,True,Maintenance,7,7,synthetic,train
45,Female,160.8,62.5,24.19,Normal,1328.9,2405.4,High Activity,1.81,5.56,2.55,True,Maintenance,9,7,synthetic,train
25,Male,172.6,62.0,20.81,Normal,1606.2,2907.2,High Activity,1.81,5.83,2.57,True,Maintenance,9,7,synthetic,train
31,Male,184.5,62.9,18.46,Underweight,1640.3,2969.0,High Activity,1.81,6.87,1.87,True,Maintenance,9,6,synthetic,train
45,Male,164.8,64.9,23.9,Normal,1493.6,2703.4,High Activity,1.81,5.97,3.25,True,Maintenance,9,7,synthetic,train
24,Male,177.9,80.6,25.46,Overweight,1886.0,3413.7,High Activity,1.81,6.49,3.2,True,Maintenance,9,8,synthetic,train
35,Male,178.6,60.8,19.05,Normal,1560.6,2824.7,High Activity,1.81,5.4,2.55,True,Maintenance,9,7,synthetic,train
57,Female,154.9,52.9,22.02,Normal,1169.7,2117.1,High Activity,1.81,6.58,3.04,True,Maintenance,3,5,synthetic,train
50,Female,162.0,66.9,25.48,Overweight,1351.5,2446.2,High Activity,1.81,6.78,2.1,True,Maintenance,9,8,synthetic,train
26,Male,185.3,59.6,17.37,Underweight,1628.8,2948.0,High Activity,1.81,4.79,3.19,True,Maintenance,9,6,synthetic,train
50,Male,176.1,85.3,27.49,Overweight,1792.0,3243.6,High Activity,1.81,6.74,2.3,True,Maintenance,9,8,synthetic,train
49,Male,158.2,43.4,17.34,Underweight,1150.6,2082.5,High Activity,1.81,6.65,2.37,True,Maintenance,9,6,synthetic,train
67,Male,166.4,63.7,22.99,Normal,1359.3,2460.3,High Activity,1.81,6.63,2.82,True,Maintenance,9,7,synthetic,train
63,Female,160.8,56.2,21.73,Normal,1192.3,2158.0,High Activity,1.81,6.79,1.96,True,Maintenance,9,7,synthetic,train
34,Male,191.3,74.2,20.28,Normal,1808.1,2332.5,Low Activity,1.29,1.79,0.97,True,Maintenance,7,7,synthetic,train
38,Male,188.1,62.1,17.55,Underweight,1606.8,2908.3,High Activity,1.81,4.12,3.14,True,Maintenance,9,6,synthetic,train
63,Female,155.9,40.0,16.47,Underweight,1027.5,1859.8,High Activity,1.81,3.88,3.16,True,Maintenance,9,6,synthetic,train
43,Female,183.8,66.1,19.58,Normal,1442.3,2610.5,High Activity,1.81,4.36,2.63,True,Maintenance,9,7,synthetic,train
73,Male,185.8,93.3,27.05,Overweight,1815.6,3286.3,High Activity,1.81,6.83,3.6,True,Maintenance,9,8,synthetic,train
56,Female,167.1,45.7,16.37,Underweight,1145.8,2073.9,High Activity,1.81,4.25,1.82,True,Maintenance,9,6,synthetic,train
26,Male,173.1,71.7,23.93,Normal,1732.2,2684.9,Moderate Activity,1.55,4.07,2.52,True,Maintenance,8,7,synthetic,train
67,Female,166.9,78.3,28.1,Overweight,1398.1,2530.6,High Activity,1.81,4.83,3.03,True,Maintenance,9,8,synthetic,train
49,Female,164.0,59.8,22.22,Normal,1296.5,1672.5,Low Activity,1.29,2.47,0.96,True,Maintenance,7,7,synthetic,train
68,Male,167.7,80.4,28.59,Overweight,1584.0,2867.0,High Activity,1.81,5.59,3.4,True,Maintenance,9,8,synthetic,train
25,Male,181.5,56.4,17.11,Underweight,1572.3,2845.9,High Activity,1.81,6.9,2.71,True,Maintenance,9,6,synthetic,train
59,Male,184.3,82.0,24.15,Normal,1736.7,3143.4,High Activity,1.81,5.54,3.17,True,Maintenance,9,7,synthetic,train
55,Female,167.0,47.1,16.88,Underweight,1161.9,1800.9,Moderate Activity,1.55,3.76,1.49,True,Maintenance,8,6,synthetic,train
59,Female,158.9,61.5,24.36,Normal,1253.4,2268.7,High Activity,1.81,6.05,2.8,True,Maintenance,9,7,synthetic,train
60,Female,153.7,68.0,28.76,Overweight,1292.7,2339.8,High Activity,1.81,5.62,3.59,True,Maintenance,9,8,synthetic,train
60,Female,166.6,76.4,27.52,Overweight,1409.9,2551.9,High Activity,1.81,7.19,3.83,True,Maintenance,9,8,synthetic,train
26,Female,162.6,49.3,18.63,Normal,1294.2,2342.6,High Activity,1.81,4.94,2.84,True,Maintenance,9,7,synthetic,train
67,Female,159.0,69.2,27.37,Overweight,1290.3,2335.5,High Activity,1.81,6.76,2.89,True,Maintenance,9,8,synthetic,train
24,Female,150.0,58.4,25.94,Overweight,1348.0,2439.9,High Activity,1.81,5.24,2.55,True,Maintenance,9,8,synthetic,train
51,Male,174.2,69.4,22.89,Normal,1565.1,2019.0,Low Activity,1.29,1.99,0.68,True,Maintenance,7,7,synthetic,train
35,Male,168.9,82.0,28.76,Overweight,1798.6,3255.4,High Activity,1.81,5.85,3.04,True,Maintenance,9,8,synthetic,train
58,Female,169.4,67.0,23.32,Normal,1340.5,2426.2,High Activity,1.81,7.1,2.93,True,Maintenance,9,7,synthetic,train
57,Male,163.5,66.0,24.71,Normal,1434.2,2595.9,High Activity,1.81,6.87,2.77,True,Maintenance,9,7,synthetic,train
60,Male,161.0,43.3,16.69,Underweight,1099.7,1990.5,High Activity,1.81,5.0,3.19,True,Maintenance,9,6,synthetic,train
66,Female,168.7,55.3,19.43,Normal,1195.9,2164.6,High Activity,1.81,5.69,2.85,True,Maintenance,9,7,synthetic,train
24,Female,165.1,68.6,25.18,Overweight,1489.4,2695.8,High Activity,1.81,6.19,1.93,True,Maintenance,9,8,synthetic,train
18,Male,190.5,88.5,24.37,Normal,2085.4,3774.5,High Activity,1.81,5.0,10.0,True,Muscle Gain,6,5,real,validation
35,Male,180.3,72.6,22.32,Normal,1727.4,3126.6,High Activity,1.81,10.0,2.0,True,Fat Loss,3,1,real,validation
33,Female,172.7,84.8,28.43,Overweight,1624.1,2517.4,Moderate Activity,1.55,4.0,0.0,True,Maintenance,8,8,real,validation
57,Male,180.3,117.9,36.26,Obese,2210.2,4000.4,High Activity,1.81,30.0,0.0,True,Fat Loss,3,3,real,validation
61,Male,193.0,80.7,21.67,Normal,1750.1,3167.7,High Activity,1.81,40.0,7.0,True,Maintenance,9,7,real,validation
32,Female,165.1,47.6,17.47,Underweight,1260.9,2282.3,High Activity,1.81,56.0,5.0,True,Muscle Gain,6,4,real,validation
44,Female,172.7,68.0,22.81,Normal,1421.3,2572.6,High Activity,1.81,3.0,4.0,True,Maintenance,9,7,real,validation
65,Male,167.6,64.4,22.92,Normal,1386.8,2510.0,High Activity,1.81,14.0,1.0,True,Maintenance,9,7,real,validation
19,Male,188.0,77.1,21.83,Normal,1915.6,2969.1,Moderate Activity,1.55,3.0,0.0,True,Muscle Gain,5,5,real,validation
60,Female,165.1,83.9,30.79,Obese,1475.2,2670.2,High Activity,1.81,28.0,0.0,True,Fat Loss,3,3,real,validation
51,Male,185.4,108.9,31.66,Obese,2147.1,3886.2,High Activity,1.81,5.0,1.0,True,Fat Loss,3,3,real,validation
21,Female,172.7,49.9,16.73,Underweight,1353.1,2449.2,High Activity,1.81,5.0,5.0,True,Muscle Gain,6,4,real,validation
35,Male,175.3,68.0,22.15,Normal,1642.3,2972.5,High Activity,1.81,2.0,5.0,True,Maintenance,9,7,real,validation
52,Male,182.9,122.5,36.62,Obese,2311.5,2981.9,Low Activity,1.29,1.0,0.0,True,Fat Loss,1,3,real,validation
59,Male,182.9,86.2,25.77,Overweight,1785.6,3232.0,High Activity,1.81,10.0,1.0,True,Fat Loss,3,2,real,validation
39,Male,180.3,90.7,27.89,Overweight,1947.8,3525.5,High Activity,1.81,0.0,10.0,True,Fat Loss,3,2,real,validation
52,Male,190.5,102.1,28.12,Overweight,2074.6,3755.1,High Activity,1.81,10.0,3.0,True,Fat Loss,3,2,real,validation
65,Male,154.9,97.5,40.62,Obese,1769.4,3202.7,High Activity,1.81,12.0,1.0,True,Fat Loss,3,3,real,validation
19,Male,185.4,86.2,25.07,Overweight,2024.9,3138.6,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,validation
58,Female,167.6,81.6,29.05,Overweight,1470.8,2662.1,High Activity,1.81,14.0,1.0,True,Maintenance,9,8,real,validation
53,Male,190.5,122.5,33.75,Obese,2342.4,4239.8,High Activity,1.81,2.0,3.0,True,Fat Loss,3,3,real,validation
57,Male,170.2,95.3,32.89,Obese,1857.6,3362.2,High Activity,1.81,6.0,0.0,True,Fat Loss,3,3,real,validation
50,Female,167.6,58.1,20.66,Normal,1287.3,2330.1,High Activity,1.81,7.0,2.0,True,Maintenance,9,7,real,validation
44,Female,157.5,53.5,21.58,Normal,1239.9,2244.2,High Activity,1.81,12.0,0.0,True,Maintenance,9,7,real,validation
36,Male,185.4,86.2,25.07,Overweight,1928.4,2989.0,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,validation
47,Female,175.3,65.8,21.41,Normal,1395.2,2525.4,High Activity,1.81,5.0,0.0,True,Maintenance,9,7,real,validation
43,Female,165.1,68.0,24.96,Normal,1402.0,2537.7,High Activity,1.81,0.0,4.0,True,Maintenance,9,7,real,validation
20,Female,162.6,63.5,24.03,Normal,1451.8,1872.8,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,1,real,validation
52,Male,175.3,72.6,23.63,Normal,1606.5,2907.8,High Activity,1.81,8.0,4.0,True,Fat Loss,3,1,real,validation
39,Female,162.6,65.8,24.89,Normal,1390.5,2516.8,High Activity,1.81,5.0,4.0,True,Fat Loss,3,1,real,validation
